table,id,action,current_ar,current_en,target_ar,target_en
db_TEAMS,T-0604,filled_en,"السيلية - الكويت","","السيلية","Alsylyh"
db_TEAMS,T-0567,filled_en,"أودينيزي - إيطاليا","","أودينيزي","Awdynyzy"
db_TEAMS,T-0628,filled_en,"مزارع دينا - مصر","","مزارع دينا","Mzara Dyna"
db_TEAMS,T-0662,filled_en,"Uganda Revenue Authority - أوغندا","","Uganda Revenue Authority","Uganda Revenue Authority"
db_TEAMS,T-0663,moved_latin_to_en,"Iran","","","Iran"
db_TEAMS,T-0665,moved_latin_to_en,"Gambia","","","Gambia"
db_TEAMS,T-0666,moved_latin_to_en,"Poland U23","","","Poland U23"
db_TEAMS,T-0667,filled_en,"جيش الدفاع - بتسوانا","","جيش الدفاع","Jysh Aldfaa"
db_TEAMS,T-0668,moved_latin_to_en,"Estonia","","","Estonia"
db_TEAMS,T-0669,filled_en,"زناكو - زامبيا","","زناكو","Znakw"
db_TEAMS,T-0670,moved_latin_to_en,"Vietnam","","","Vietnam"
db_TEAMS,T-0671,filled_en,"AS St Louisienne - لا ريونيون","","AS St Louisienne","As St Louisienne"
db_TEAMS,T-0672,filled_en,"Tahhady - ليبيا","","Tahhady","Tahhady"
db_TEAMS,T-0673,moved_latin_to_en,"Madgascar","","","Madgascar"
db_TEAMS,T-0674,moved_latin_to_en,"Denmark","","","Denmark"
db_TEAMS,T-0675,filled_en,"كابوي ويراريوز - زامبيا","","كابوي ويراريوز","Kabwy Wyrarywz"
db_TEAMS,T-0676,filled_en,"الدحيل - قطر","","الدحيل","Aldhyl"
db_TEAMS,T-0677,moved_latin_to_en,"Trinidad and Tobago","","","Trinidad And Tobago"
db_TEAMS,T-0679,moved_latin_to_en,"Kenya B","","","Kenya B"
db_TEAMS,T-0680,moved_latin_to_en,"Mauritania","","","Mauritania"
db_TEAMS,T-0681,moved_latin_to_en,"Mozambique","","","Mozambique"
db_TEAMS,T-0683,moved_latin_to_en,"Syria B","","","Syria B"
db_TEAMS,T-0684,filled_en,"ديناموز هراري - زامبيا","","ديناموز هراري","Dynamwz Hrary"
db_TEAMS,T-0686,filled_en,"ديكاداها - الصومال","","ديكاداها","Dykadaha"
db_TEAMS,T-0687,filled_en,"هايلاندرز - زامبيا","","هايلاندرز","Haylandrz"
db_TEAMS,T-0689,moved_latin_to_en,"Hungary U23","","","Hungary U23"
db_TEAMS,T-0690,filled_en,"مصر المقاصة - مصر","","مصر المقاصة","Msr Almqash"
db_TEAMS,T-0692,filled_en,"ستوك سيتي - إنجلترا","","ستوك سيتي","Stwk Syty"
db_TEAMS,T-0693,filled_en,"شباب دبي - الإمارات","","شباب دبي","Shbab Dby"
db_TEAMS,T-0694,moved_latin_to_en,"Botswana","","","Botswana"
db_TEAMS,T-0696,moved_latin_to_en,"Romania","","","Romania"
db_TEAMS,T-0697,moved_latin_to_en,"Denmark B","","","Denmark B"
db_TEAMS,T-0698,moved_latin_to_en,"Austria","","","Austria"
db_TEAMS,T-0699,moved_latin_to_en,"Guinea-Bissau","","","Guinea-bissau"
db_TEAMS,T-0700,filled_en,"كلوب بروج - بلجيكا","","كلوب بروج","Klwb Brwj"
db_TEAMS,T-0701,filled_en,"الدفاع الحسني الجديدي - المغرب","","الدفاع الحسني الجديدي","Aldfaa Alhsny Aljdydy"
db_TEAMS,T-0702,filled_en,"Ajesaia - مدغشقر","","Ajesaia","Ajesaia"
db_TEAMS,T-0703,moved_latin_to_en,"Niger","","","Niger"
db_TEAMS,T-0704,moved_latin_to_en,"Greece U23","","","Greece U23"
db_TEAMS,T-0705,filled_en,"وادي دجلة - مصر","","وادي دجلة","Wady Djlh"
db_TEAMS,T-0706,filled_en,"الكويت - الكويت","","الكويت","Alkwyt"
db_TEAMS,T-0708,filled_en,"ماجي ماجي - تنزانيا","","ماجي ماجي","Majy Majy"
db_TEAMS,T-0050,filled_en,"Miembeni - تنزانيا","","Miembeni","Miembeni"
db_TEAMS,T-0713,filled_en,"الاتحاد السكندري - مصر","","الاتحاد السكندري","Alathad Alskndry"
db_STADIUMS,S-0001,moved_latin_to_en,"Sani Abacha","","","Sani Abacha"
db_STADIUMS,S-0002,filled_en,"الاستقلال","","الاستقلال","Alastqlal"
db_STADIUMS,S-0003,moved_latin_to_en,"El Gouna","","","El Gouna"
db_STADIUMS,S-0004,moved_latin_to_en,"Al-Awwal Park","","","Al-awwal Park"
db_STADIUMS,S-0005,filled_en,"الجزائر","","الجزائر","Aljzayr"
db_STADIUMS,S-0006,moved_latin_to_en,"Luxembourg","","","Luxembourg"
db_STADIUMS,S-0007,moved_latin_to_en,"Moi International Sports Centre","","","Moi International Sports Centre"
db_STADIUMS,S-0008,moved_latin_to_en,"Sweden","","","Sweden"
db_STADIUMS,S-0009,filled_en,"جاسم بن حمد","","جاسم بن حمد","Jasm Bn Hmd"
db_STADIUMS,S-0010,filled_en,"15 أكتوبر","","15 أكتوبر","15 Aktwbr"
db_STADIUMS,S-0011,filled_en,"مولاي عبدالله - الرباط","","مولاي عبدالله","Mwlay Abdallh"
db_STADIUMS,S-0012,moved_latin_to_en,"Nyayo National","","","Nyayo National"
db_STADIUMS,S-0013,filled_en,"المغرب","","المغرب","Almghrb"
db_STADIUMS,S-0014,filled_en,"البرازيل","","البرازيل","Albrazyl"
db_STADIUMS,S-0015,moved_latin_to_en,"Stade Robert Champroux","","","Stade Robert Champroux"
db_STADIUMS,S-0016,moved_latin_to_en,"Portugal","","","Portugal"
db_STADIUMS,S-0017,moved_latin_to_en,"Colombia","","","Colombia"
db_STADIUMS,S-0018,moved_latin_to_en,"Geish Suez","","","Geish Suez"
db_STADIUMS,S-0019,moved_latin_to_en,"Saudi Arabia","","","Saudi Arabia"
db_STADIUMS,S-0020,filled_en,"السعودية","","السعودية","Alsawdyh"
db_STADIUMS,S-0021,moved_latin_to_en,"Auguste Denise","","","Auguste Denise"
db_STADIUMS,S-0022,filled_en,"خالد بشارة","","خالد بشارة","Khald Bsharh"
db_STADIUMS,S-0023,moved_latin_to_en,"Akure Township","","","Akure Township"
db_STADIUMS,S-0024,filled_en,"السويس الجديد","","السويس الجديد","Alswys Aljdyd"
db_STADIUMS,S-0025,moved_latin_to_en,"Algeria","","","Algeria"
db_STADIUMS,S-0026,moved_latin_to_en,"National Stadium","","","National Stadium"
db_STADIUMS,S-0027,moved_latin_to_en,"Cape Verde","","","Cape Verde"
db_STADIUMS,S-0028,filled_en,"القاهرة","","القاهرة","Alqahrh"
db_STADIUMS,S-0029,filled_en,"عمر حمادي","","عمر حمادي","Amr Hmady"
db_STADIUMS,S-0030,moved_latin_to_en,"Kenya","","","Kenya"
db_STADIUMS,S-0031,moved_latin_to_en,"Général Seyni Kountché","","","Général Seyni Kountché"
db_STADIUMS,S-0032,moved_latin_to_en,"Zambia","","","Zambia"
db_STADIUMS,S-0033,moved_latin_to_en,"Kuwait","","","Kuwait"
db_STADIUMS,S-0034,moved_latin_to_en,"Liberia","","","Liberia"
db_STADIUMS,S-0035,moved_latin_to_en,"Benin","","","Benin"
db_STADIUMS,S-0036,moved_latin_to_en,"Nuevo Estadio de Malabo","","","Nuevo Estadio De Malabo"
db_STADIUMS,S-0037,filled_en,"5 جويلية","","5 جويلية","5 Jwylyh"
db_STADIUMS,S-0038,filled_en,"ناكيفوبو","","ناكيفوبو","Nakyfwbw"
db_STADIUMS,S-0039,moved_latin_to_en,"Kingdom Arena","","","Kingdom Arena"
db_STADIUMS,S-0040,moved_latin_to_en,"Nigeria","","","Nigeria"
db_STADIUMS,S-0042,moved_latin_to_en,"Lugogo","","","Lugogo"
db_STADIUMS,S-0043,moved_latin_to_en,"Cairo Military Academy","","","Cairo Military Academy"
db_STADIUMS,S-0044,filled_en,"الجوهرة - جدة","","الجوهرة","Aljwhrh"
db_STADIUMS,S-0045,moved_latin_to_en,"Scotland","","","Scotland"
db_STADIUMS,S-0046,moved_latin_to_en,"Qatar","","","Qatar"
db_STADIUMS,S-0047,moved_latin_to_en,"South","","","South"
db_STADIUMS,S-0048,moved_latin_to_en,"Gabon","","","Gabon"
db_STADIUMS,S-0049,moved_latin_to_en,"Nishigaoka","","","Nishigaoka"
db_STADIUMS,S-0050,moved_latin_to_en,"Orlando","","","Orlando"
db_STADIUMS,S-0051,moved_latin_to_en,"Australia","","","Australia"
db_STADIUMS,S-0052,filled_en,"؟","","؟","؟"
db_STADIUMS,S-0053,filled_en,"هزاع بن زايد","","هزاع بن زايد","Hzaa Bn Zayd"
db_STADIUMS,S-0054,filled_en,"الإسماعيلية","","الإسماعيلية","Alismaaylyh"
db_STADIUMS,S-0055,moved_latin_to_en,"Libya","","","Libya"
db_STADIUMS,S-0056,filled_en,"المملكة أرينا","","المملكة أرينا","Almmlkh Aryna"
db_STADIUMS,S-0058,filled_en,"برج العرب","","برج العرب","Brj Alarb"
db_STADIUMS,S-0059,filled_en,"السويس","","السويس","Alswys"
db_STADIUMS,S-0060,filled_en,"لاجوس الوطني","","لاجوس الوطني","Lajws Alwtny"
db_STADIUMS,S-0061,moved_latin_to_en,"Congo","","","Congo"
db_STADIUMS,S-0062,filled_en,"أحمدو أهيدجو","","أحمدو أهيدجو","Ahmdw Ahydjw"
db_STADIUMS,S-0063,filled_en,"مدينة كميل شمعون الرياضية","","مدينة كميل شمعون الرياضية","Mdynh Kmyl Shmawn Alryadyh"
db_STADIUMS,S-0064,moved_latin_to_en,"Georgia","","","Georgia"
db_STADIUMS,S-0065,moved_latin_to_en,"Belgium","","","Belgium"
db_STADIUMS,S-0066,filled_en,"الإسكندرية","","الإسكندرية","Aliskndryh"
db_STADIUMS,S-0067,moved_latin_to_en,"Baba Yara","","","Baba Yara"
db_STADIUMS,S-0068,filled_en,"كيتوي","","كيتوي","Kytwy"
db_STADIUMS,S-0069,filled_en,"لبنان","","لبنان","Lbnan"
db_STADIUMS,S-0070,filled_en,"ديمبا ديوب","","ديمبا ديوب","Dymba Dywb"
db_STADIUMS,S-0071,filled_en,"فرانسفيل","","فرانسفيل","Fransfyl"
db_STADIUMS,S-0072,filled_en,"كانيمي","","كانيمي","Kanymy"
db_STADIUMS,S-0073,filled_en,"المدينة التعليمية","","المدينة التعليمية","Almdynh Altalymyh"
db_STADIUMS,S-0074,moved_latin_to_en,"Thailand","","","Thailand"
db_STADIUMS,S-0075,filled_en,"أرثر دفيدز","","أرثر دفيدز","Arthr Dfydz"
db_STADIUMS,S-0076,filled_en,"شيشيروم","","شيشيروم","Shyshyrwm"
db_STADIUMS,S-0077,filled_en,"آل نهيان","","آل نهيان","Al Nhyan"
db_STADIUMS,S-0078,moved_latin_to_en,"MetLife","","","Metlife"
db_STADIUMS,S-0079,filled_en,"أكرا الوطني","","أكرا الوطني","Akra Alwtny"
db_STADIUMS,S-0080,moved_latin_to_en,"Amaan Stadium","","","Amaan Stadium"
db_STADIUMS,S-0081,filled_en,"الأول بارك","","الأول بارك","Alawl Bark"
db_STADIUMS,S-0082,filled_en,"الطيب المهيري","","الطيب المهيري","Altyb Almhyry"
db_STADIUMS,S-0083,moved_latin_to_en,"Czechoslovakia","","","Czechoslovakia"
db_STADIUMS,S-0084,moved_latin_to_en,"United Kingdom","","","United Kingdom"
db_STADIUMS,S-0085,filled_en,"المكس","","المكس","Almks"
db_STADIUMS,S-0086,moved_latin_to_en,"Omnisports Roumde-Adja","","","Omnisports Roumde-adja"
db_STADIUMS,S-0087,filled_en,"28 مارس","","28 مارس","28 Mars"
db_STADIUMS,S-0088,moved_latin_to_en,"Stade Amahoro","","","Stade Amahoro"
db_STADIUMS,S-0089,filled_en,"السودان","","السودان","Alswdan"
db_STADIUMS,S-0090,moved_latin_to_en,"Germany","","","Germany"
db_STADIUMS,S-0091,moved_latin_to_en,"Eritrea","","","Eritrea"
db_STADIUMS,S-0092,filled_en,"أولمبي رادس","","أولمبي رادس","Awlmby Rads"
db_STADIUMS,S-0093,moved_latin_to_en,"Canada","","","Canada"
db_STADIUMS,S-0094,moved_latin_to_en,"Estádio de Calulo","","","Estádio De Calulo"
db_STADIUMS,S-0095,filled_en,"سينسوتو","","سينسوتو","Synswtw"
db_STADIUMS,S-0096,filled_en,"ليبيا","","ليبيا","Lybya"
db_STADIUMS,S-0097,moved_latin_to_en,"Namibia","","","Namibia"
db_STADIUMS,S-0098,filled_en,"ابن بطوطة - طنجة","","ابن بطوطة","Abn Btwth"
db_STADIUMS,S-0099,moved_latin_to_en,"England","","","England"
db_STADIUMS,S-0100,moved_latin_to_en,"Greece","","","Greece"
db_STADIUMS,S-0101,moved_latin_to_en,"Egypt","","","Egypt"
db_STADIUMS,S-0102,filled_en,"بوخونجو","","بوخونجو","Bwkhwnjw"
db_STADIUMS,S-0103,moved_latin_to_en,"Sierra","","","Sierra"
db_STADIUMS,S-0105,moved_latin_to_en,"Chad","","","Chad"
db_STADIUMS,S-0106,moved_latin_to_en,"Chile","","","Chile"
db_STADIUMS,S-0107,filled_en,"جواتيمالا","","جواتيمالا","Jwatymala"
db_STADIUMS,S-0108,moved_latin_to_en,"South Africa","","","South Africa"
db_STADIUMS,S-0109,filled_en,"روفارو","","روفارو","Rwfarw"
db_STADIUMS,S-0110,moved_latin_to_en,"Yugoslavia","","","Yugoslavia"
db_STADIUMS,S-0111,moved_latin_to_en,"Japan","","","Japan"
db_STADIUMS,S-0112,filled_en,"اليابان","","اليابان","Alyaban"
db_STADIUMS,S-0113,filled_en,"سوريا","","سوريا","Swrya"
db_STADIUMS,S-0114,moved_latin_to_en,"UA Emirates","","","Ua Emirates"
db_STADIUMS,S-0115,moved_latin_to_en,"Loftus Versfeld","","","Loftus Versfeld"
db_STADIUMS,S-0116,filled_en,"قطر","","قطر","Qtr"
db_STADIUMS,S-0117,moved_latin_to_en,"Iraq","","","Iraq"
db_STADIUMS,S-0118,filled_en,"ماشافا","","ماشافا","Mashafa"
db_STADIUMS,S-0121,filled_en,"إنيمبا","","إنيمبا","Inymba"
db_STADIUMS,S-0122,moved_latin_to_en,"Toyota Stadiu","","","Toyota Stadiu"
db_STADIUMS,S-0123,moved_latin_to_en,"Botswana National","","","Botswana National"
db_STADIUMS,S-0124,moved_latin_to_en,"Russia","","","Russia"
db_STADIUMS,S-0125,filled_en,"20 أغسطس","","20 أغسطس","20 Aghsts"
db_STADIUMS,S-0126,moved_latin_to_en,"Norway","","","Norway"
db_STADIUMS,S-0128,moved_latin_to_en,"Hazza Bin Zayed","","","Hazza Bin Zayed"
db_STADIUMS,S-0129,filled_en,"الحرية إيباندا","","الحرية إيباندا","Alhryh Iybanda"
db_STADIUMS,S-0130,filled_en,"عمر بونجو","","عمر بونجو","Amr Bwnjw"
db_STADIUMS,S-0131,filled_en,"جهاز الرياضة العسكري","","جهاز الرياضة العسكري","Jhaz Alryadh Alaskry"
db_STADIUMS,S-0132,moved_latin_to_en,"El Salam","","","El Salam"
db_STADIUMS,S-0133,filled_en,"1 نوفمبر 1954","","1 نوفمبر 1954","1 Nwfmbr 1954"
db_STADIUMS,S-0134,filled_en,"أديس بابا","","أديس بابا","Adys Baba"
db_STADIUMS,S-0135,moved_latin_to_en,"Central Africa","","","Central Africa"
db_STADIUMS,S-0136,moved_latin_to_en,"Ethiopia","","","Ethiopia"
db_STADIUMS,S-0137,filled_en,"الإمارات","","الإمارات","Alimarat"
db_STADIUMS,S-0138,filled_en,"أبا يوم","","أبا يوم","Aba Ywm"
db_STADIUMS,S-0139,moved_latin_to_en,"Modibo Keit","","","Modibo Keit"
db_STADIUMS,S-0141,filled_en,"موريتانيا","","موريتانيا","Mwrytanya"
db_STADIUMS,S-0142,filled_en,"الهلال","","الهلال","Alhlal"
db_STADIUMS,S-0143,moved_latin_to_en,"Tunisia","","","Tunisia"
db_STADIUMS,S-0144,moved_latin_to_en,"Sudan","","","Sudan"
db_STADIUMS,S-0145,filled_en,"منستير بن جنات","","منستير بن جنات","Mnstyr Bn Jnat"
db_STADIUMS,S-0146,moved_latin_to_en,"Mali","","","Mali"
db_STADIUMS,S-0147,moved_latin_to_en,"RD Congo","","","Rd Congo"
db_STADIUMS,S-0148,moved_latin_to_en,"North Macedonia","","","North Macedonia"
db_STADIUMS,S-0149,moved_latin_to_en,"Morocco","","","Morocco"
db_STADIUMS,S-0150,moved_latin_to_en,"Cairo International","","","Cairo International"
db_STADIUMS,S-0151,moved_latin_to_en,"Mexico","","","Mexico"
db_STADIUMS,S-0152,filled_en,"الصومال","","الصومال","Alswmal"
db_STADIUMS,S-0153,moved_latin_to_en,"Robert Champroux","","","Robert Champroux"
db_STADIUMS,S-0154,moved_latin_to_en,"Lebanon","","","Lebanon"
db_STADIUMS,S-0155,filled_en,"موديبو كيتا","","موديبو كيتا","Mwdybw Kyta"
db_STADIUMS,S-0156,moved_latin_to_en,"Nakivubo","","","Nakivubo"
db_STADIUMS,S-0157,moved_latin_to_en,"Indonesia","","","Indonesia"
db_STADIUMS,S-0159,moved_latin_to_en,"Cameroon","","","Cameroon"
db_STADIUMS,S-0162,filled_en,"السكة الحديد","","السكة الحديد","Alskh Alhdyd"
db_STADIUMS,S-0163,moved_latin_to_en,"Uganda","","","Uganda"
db_STADIUMS,S-0164,moved_latin_to_en,"Jordan","","","Jordan"
db_STADIUMS,S-0165,moved_latin_to_en,"Levy Mwanawasa","","","Levy Mwanawasa"
db_STADIUMS,S-0166,filled_en,"نكولوما نزاكا","","نكولوما نزاكا","Nkwlwma Nzaka"
db_STADIUMS,S-0167,moved_latin_to_en,"Stade des Martyrs","","","Stade Des Martyrs"
db_STADIUMS,S-0168,filled_en,"الصداقة لاميتي","","الصداقة لاميتي","Alsdaqh Lamyty"
db_STADIUMS,S-0169,filled_en,"بروندي","","بروندي","Brwndy"
db_STADIUMS,S-0170,filled_en,"فيلكس هوافيه بوانيه","","فيلكس هوافيه بوانيه","Fylks Hwafyh Bwanyh"
db_STADIUMS,S-0171,moved_latin_to_en,"Finland","","","Finland"
db_STADIUMS,S-0172,filled_en,"أماهورو","","أماهورو","Amahwrw"
db_STADIUMS,S-0173,filled_en,"الجيش بالسويس","","الجيش بالسويس","Aljysh Balswys"
db_STADIUMS,S-0174,filled_en,"البحرين","","البحرين","Albhryn"
db_STADIUMS,S-0175,filled_en,"مصطفى تشاكر","","مصطفى تشاكر","Mstfa Tshakr"
db_STADIUMS,S-0176,filled_en,"11 يونيو","","11 يونيو","11 Ywnyw"
db_STADIUMS,S-0177,filled_en,"شيخا بيديا","","شيخا بيديا","Shykha Bydya"
db_STADIUMS,S-0178,filled_en,"دي أميتي","","دي أميتي","Dy Amyty"
db_STADIUMS,S-0179,filled_en,"أحمد بن علي","","أحمد بن علي","Ahmd Bn Aly"
db_STADIUMS,S-0180,filled_en,"نتامدي ازيكيو","","نتامدي ازيكيو","Ntamdy Azykyw"
db_STADIUMS,S-0181,filled_en,"الملك عبدالله الفيصل - جدة","","الملك عبدالله الفيصل","Almlk Abdallh Alfysl"
db_STADIUMS,S-0182,moved_latin_to_en,"France","","","France"
db_STADIUMS,S-0183,filled_en,"السلام","","السلام","Alslam"
db_STADIUMS,S-0184,moved_latin_to_en,"Djibouti","","","Djibouti"
db_STADIUMS,S-0185,moved_latin_to_en,"Syria","","","Syria"
db_STADIUMS,S-0186,filled_en,"سانية الرمال","","سانية الرمال","Sanyh Alrmal"
db_STADIUMS,S-0187,moved_latin_to_en,"Ghana","","","Ghana"
db_STADIUMS,S-0188,moved_latin_to_en,"Senegal","","","Senegal"
db_STADIUMS,S-0189,moved_latin_to_en,"Hong Kong","","","Hong Kong"
db_STADIUMS,S-0190,filled_en,"إسبانيا","","إسبانيا","Isbanya"
db_STADIUMS,S-0191,moved_latin_to_en,"Guinea","","","Guinea"
db_STADIUMS,S-0192,moved_latin_to_en,"Turkey","","","Turkey"
db_STADIUMS,S-0193,filled_en,"مقديشيو","","مقديشيو","Mqdyshyw"
db_STADIUMS,S-0194,filled_en,"الملك فهد","","الملك فهد","Almlk Fhd"
db_STADIUMS,S-0195,moved_latin_to_en,"Rwanda","","","Rwanda"
db_STADIUMS,S-0196,filled_en,"الملعب الكبير بمراكش","","الملعب الكبير بمراكش","Almlab Alkbyr Bmraksh"
db_STADIUMS,S-0197,filled_en,"الأولمبي بسوسة","","الأولمبي بسوسة","Alawlmby Bswsh"
db_STADIUMS,S-0198,moved_latin_to_en,"Stade Général Seyni Kountché","","","Stade Général Seyni Kountché"
db_STADIUMS,S-0199,moved_latin_to_en,"Zimbabwe","","","Zimbabwe"
db_STADIUMS,S-0200,moved_latin_to_en,"Comoros","","","Comoros"
db_STADIUMS,S-0201,filled_en,"طرابلس الدولي","","طرابلس الدولي","Trabls Aldwly"
db_STADIUMS,S-0202,moved_latin_to_en,"Netherlands","","","Netherlands"
db_STADIUMS,S-0203,filled_en,"المريخ","","المريخ","Almrykh"
db_STADIUMS,S-0204,filled_en,"مصر","","مصر","Msr"
db_STADIUMS,S-0205,moved_latin_to_en,"Intwari Stadium","","","Intwari Stadium"
db_STADIUMS,S-0206,moved_latin_to_en,"Dag Hammerskjold","","","Dag Hammerskjold"
db_STADIUMS,S-0207,moved_latin_to_en,"Mauritius","","","Mauritius"
db_STADIUMS,S-0208,filled_en,"المحلة","","المحلة","Almhlh"
db_STADIUMS,S-0209,filled_en,"30 يونيو","","30 يونيو","30 Ywnyw"
db_STADIUMS,S-0210,moved_latin_to_en,"Angola","","","Angola"
db_STADIUMS,S-0211,filled_en,"المنزه","","المنزه","Almnzh"
